Gender,Age,Type of Injury,Area,Type of Vehicle,Incidents
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Cykel,2
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Fodgænger,1
Kvinder,65 år og derover,Dræbte,Region Midtjylland,Andre,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Almindelig personbil,1
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Taxi,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Bus,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Motorcykel,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Knallert,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Cykel,0
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Fodgænger,1
Kvinder,65 år og derover,Dræbte,Region Nordjylland,Andre,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Almindelig personbil,31
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Taxi,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Bus,2
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Motorcykel,2
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Cykel,44
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Fodgænger,64
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Hovedstaden,Andre,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Almindelig personbil,36
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Taxi,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Bus,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Motorcykel,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Knallert,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Cykel,21
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Fodgænger,22
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Sjælland,Andre,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Almindelig personbil,44
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Taxi,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Bus,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Motorcykel,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Knallert,2
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel,31
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger,35
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Andre,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil,49
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Bus,2
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Knallert,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel,32
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger,31
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Andre,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil,29
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Bus,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Motorcykel,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Knallert,1
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Knallert,0
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel,20
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Fodgænger,14
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Andre,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Almindelig personbil,12
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Taxi,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Bus,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Motorcykel,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Cykel,22
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Fodgænger,12
Kvinder,65 år og derover,Lettere tilskadekomne,Region Hovedstaden,Andre,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Almindelig personbil,9
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Taxi,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Bus,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Motorcykel,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Knallert,1
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Cykel,5
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Fodgænger,3
Kvinder,65 år og derover,Lettere tilskadekomne,Region Sjælland,Andre,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil,19
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Taxi,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Bus,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Motorcykel,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Cykel,11
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Fodgænger,8
Kvinder,65 år og derover,Lettere tilskadekomne,Region Syddanmark,Andre,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil,26
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Taxi,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Bus,2
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Motorcykel,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Cykel,12
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Fodgænger,11
Kvinder,65 år og derover,Lettere tilskadekomne,Region Midtjylland,Andre,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Almindelig personbil,28
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Taxi,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Køretøj 0-3.500 kg under udrykning,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Varebil 0-3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Lastbil over 3.500 kg.,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Bus,1
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Motorcykel,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Knallert,0
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Cykel,5
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Fodgænger,9
Kvinder,65 år og derover,Lettere tilskadekomne,Region Nordjylland,Andre,0
