Gender,Age,Type of Injury,Area,Type of Vehicle
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Knallert
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Syddanmark,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Bus
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Bus
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Motorcykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Knallert
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Midtjylland,Fodgænger
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Almindelig personbil
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Knallert
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
Kvinder,65 år og derover,Alvorligt tilskadekomne,Region Nordjylland,Cykel
